"AAPL.High","AAPL.Open","AAPL.Close","AAPL.Low","AAPL.Volume","AAPL.Adjusted","AAPL.High.SMA50","AAPL.Open.SMA50","AAPL.Close.SMA50","AAPL.Low.SMA50","AAPL.Volume.SMA50","AAPL.Adjusted.SMA50","AAPL.High.SMA200","AAPL.Open.SMA200","AAPL.Close.SMA200","AAPL.Low.SMA200","AAPL.Volume.SMA200","AAPL.Adjusted.SMA200","crosses"
28.2575,27.182501,27.942499,27.15,443554800,26.244867,26.2551501,26.0507,26.10440012,25.92354998,136227344,24.46539276,25.75893753,25.53051252,25.53586253,25.30605001,161979642,23.766326595,-0.568537589999998
28.932501,28.465,28.8925,28.372499,359934400,27.137156,26.3555001,26.147,26.20460012,26.01914994,140950104,24.56192246,25.75433753,25.525350025,25.532450025,25.300725005,162995708,23.765446775,-0.672150094999996
29.032499,28.780001,28.73,28.51,319547600,26.984528,26.45365008,26.24410004,26.2995001,26.11124992,145329888,24.65348452,25.75098753,25.52081253,25.52942503,25.297200005,163896398,23.76491205,-0.770075069999997
29.045,28.797501,28.395,28.3125,188092000,26.669876,26.55010008,26.33760008,26.3840001,26.1972499,146778760,24.7352971,25.74857503,25.51812504,25.52605003,25.293662505,164169126,23.764027745,-0.85795006999999
28.530001,28.262501,28.3925,28.127501,138057200,26.66753,26.6324501,26.4191001,26.46695008,26.2761499,147636312,24.81566148,25.745237535,25.51375004,25.524012535,25.29152501,164028022,23.76437845,-0.942937544999989
28.497499,28.4625,28.387501,28.110001,144012800,26.662834,26.7139001,26.5025001,26.5476001,26.3527499,148583168,24.89387666,25.73866253,25.51195004,25.51716254,25.288187515,163592546,23.760284325,-1.03043755999999
28.735001,28.5875,28.655001,28.5,124296000,26.914087,26.80025012,26.58720008,26.6363501,26.43854992,148997712,24.97968594,25.732512535,25.506162535,25.512587545,25.28342502,163572342,23.75831227,-1.12376255499998
28.6975,28.605,28.1775,27.887501,209924800,26.465593,26.87925014,26.67235008,26.7059501,26.50969994,150082688,25.04755714,25.727750035,25.50228754,25.50568754,25.276787525,163935776,23.75415546,-1.20026255999999
28.3475,27.91,28.219999,27.887501,119477600,26.505508,26.94970012,26.73595008,26.77645008,26.57494996,150061280,25.1162733,25.72237503,25.49478754,25.50226253,25.27237503,163605936,23.753211195,-1.27418754999999
28.295,28.25,28.272499,28.084999,98429600,26.554825,27.01495014,26.8074501,26.84275006,26.64364994,149110360,25.1810714,25.717675025,25.49098754,25.498412525,25.26841252,163513830,23.751878615,-1.34433753499999
28.66,28.422501,28.487499,28.3575,118564400,26.756763,27.08815014,26.87810014,26.91315002,26.71409996,149579256,25.2497214,25.716737525,25.48911254,25.49937502,25.26913752,163168928,23.75500737,-1.41377499999999
28.450001,28.290001,28.045,27.950001,143548000,26.341145,27.15485016,26.94390016,26.97425002,26.7744,150348136,25.30963862,25.71813753,25.490337545,25.499000015,25.271650025,162600294,23.75686612,-1.47525000499999
28.342501,28.115,28.262501,27.950001,145516400,26.545429,27.21670018,27.00705016,27.04235004,26.83775004,150642304,25.37611712,25.71885003,25.49098754,25.502200025,25.27346253,162261414,23.76204358,-1.54015001499998
28.262501,28.1775,28.129999,28.07,86807200,26.420979,27.28545018,27.07430014,27.11165,26.90760006,150113352,25.44370326,25.72017504,25.49303754,25.503675025,25.277812525,161570680,23.765617525,-1.60797497499998
28.577499,28.264999,28.25,28.157499,118947200,26.533686,27.36280018,27.14835012,27.18995002,26.98615004,149261664,25.51970924,25.722750035,25.49433754,25.50870002,25.282375015,161269960,23.772479375,-1.68124999999998
28.415001,28.35,28.262501,28.172501,85812400,26.545429,27.4412502,27.23125012,27.27185004,27.06750006,146478728,25.59907946,25.727925045,25.499950035,25.517475025,25.290975025,159769956,23.782805415,-1.75437501499998
28.584999,28.424999,28.4725,28.282499,115117200,26.74267,27.49120018,27.27840012,27.32655006,27.11940004,141393488,25.6530612,25.736637535,25.50797503,25.525675025,25.30042502,159393730,23.79261697,-1.80087503499999
28.639999,28.577499,28.514999,28.377501,97433600,26.782583,27.54175018,27.3358001,27.37515006,27.17285006,140152576,25.70134858,25.74518753,25.516612525,25.534212515,25.30925003,159225110,23.80274353,-1.84093754499999
29.1875,28.754999,29.012501,28.68,144944000,27.249866,27.60275016,27.38995006,27.43435008,27.22805006,140832760,25.75958888,25.75506253,25.526300025,25.54351252,25.318650035,159296682,23.81361342,-1.89083755999999
29.672501,29.424999,29.075001,29.049999,256164000,27.308571,27.66545018,27.45640002,27.48560008,27.28700002,142902608,25.81040874,25.767175035,25.53717502,25.553850025,25.328962535,160306094,23.825446385,-1.93175005499998
29.495001,29.3375,29.334999,29.1875,150347200,27.552769,27.7250002,27.5129,27.54990004,27.35075002,143204224,25.87344586,25.780037535,25.549375025,25.56700002,25.342175035,160523746,23.839897185,-1.98290001999998
29.360001,29.1975,29.245001,28.93,140769600,27.468241,27.78300024,27.57280002,27.60585006,27.40550004,143603408,25.9286736,25.79005004,25.561662525,25.57730003,25.353250035,160608970,23.85170888,-2.02855002999998
29.5425,29.469999,29.407499,29.282499,142608800,27.620863,27.84385024,27.6343,27.66465002,27.46475002,144262888,25.9839011,25.801887545,25.57328752,25.590187525,25.36568753,160817738,23.86592294,-2.07446249499998
29.459999,29.3325,29.387501,29.195,94499600,27.602079,27.89480022,27.68960002,27.71500002,27.51775002,142908608,26.03119208,25.81540004,25.586187515,25.605550025,25.38063753,160471990,23.88242114,-2.10944999499998
29.5525,29.545,29.3675,29.362499,98214000,27.583296,27.9440002,27.74290004,27.7605,27.56919998,142629912,26.07392784,25.831450035,25.605650015,25.620700025,25.399950025,159610072,23.898721525,-2.13979997499997
29.440001,29.3125,29.280001,28.450001,80138400,27.50111,27.9881002,27.78800002,27.80205004,27.59814998,142127464,26.11295346,25.84633754,25.620025015,25.63871253,25.414187525,158894944,23.917658595,-2.16333750999998
29.344999,29.215,29.264999,29.0825,96503200,27.487022,28.03050018,27.82875002,27.84735002,27.64099996,142136848,26.15550126,25.86510003,25.64040002,25.65916253,25.43476252,158008312,23.938845575,-2.18818748999997
29.227501,29.202499,29.15,29.07,92770800,27.379011,28.0704002,27.87020002,27.89070002,27.68314996,141793504,26.19621766,25.88607504,25.663062515,25.684350035,25.45957502,156850278,23.964398715,-2.20634998499997
29.434999,29.275,29.4125,29.25,94154800,27.625566,28.11690016,27.91680002,27.93805002,27.72924996,142183768,26.24069106,25.909362535,25.68625001,25.710212535,25.484875015,155905092,23.99059588,-2.22783748499997
29.59,29.487499,29.5625,29.327499,192516000,27.766449,28.16100016,27.96585,27.9819,27.77539994,143964632,26.2818769,25.93348754,25.709975005,25.734862535,25.509837515,155872884,24.01568502,-2.24703746499997
28.924999,28.577499,28.897499,28.327499,264536800,27.14185,28.18835012,27.98925,28.01295,27.79589992,146551816,26.31104054,25.95225003,25.727174995,25.75440003,25.527925015,156212484,24.036000395,-2.25854996999997
28.965,28.8475,28.620001,28.525,138248000,26.88121,28.2208001,28.0207,28.03925002,27.82469994,147288296,26.33574268,25.970587525,25.746012495,25.775762535,25.54892501,155654932,24.05797938,-2.26348748499997
28.8025,28.467501,28.43,28.362499,151446800,26.702751,28.2488501,28.0439,28.06245002,27.84684994,148558456,26.35753314,25.98900002,25.7659,25.79351254,25.57106251,155148764,24.076607205,-2.26893747999996
28.557501,28.4125,28.385,28.299999,105677600,26.660484,28.2715501,28.06830002,28.08335002,27.87104992,148642560,26.3771633,26.009650025,25.787712505,25.814025045,25.593362505,154080474,24.0977827,-2.26932497499996
28.442499,28.365,27.872499,27.6325,175303200,26.179125,28.29490008,28.09130002,28.09824998,27.88444992,150083008,26.39115806,26.02855002,25.806525,25.832562535,25.612150005,153895236,24.117093965,-2.26568744499997
28.0875,27.85,27.897499,27.807501,113326800,26.202606,28.31005008,28.10535004,28.11194996,27.89794994,150648928,26.40402576,26.046250015,25.8269,25.85106253,25.63441251,153015182,24.136372575,-2.26088742999996
27.865,27.745001,27.4575,27.387501,107730400,25.921747,28.32360008,28.11740006,28.12094996,27.90729996,150909528,26.41512714,26.06322502,25.84430001,25.867975025,25.65267501,152510604,24.154812545,-2.25297493499997
27.5625,27.1325,27.209999,27.0275,123348000,25.688087,28.3354501,28.12310006,28.12729994,27.91444996,151369592,26.42371566,26.07421252,25.856675015,25.87725002,25.664850005,151811334,24.166173675,-2.25004991999997
27.627501,27.52,27.602501,27.365,130240000,26.058634,28.34825014,28.13645004,28.14464994,27.93019998,151753088,26.44267376,26.085437525,25.86737502,25.89096252,25.677662505,151426644,24.18167326,-2.25368741999997
27.93,27.577499,27.764999,27.424999,97016800,26.212044,28.36965012,28.1549,28.16584992,27.94724996,151695800,26.46526356,26.09898753,25.880350015,25.90480002,25.6922,150410188,24.197304985,-2.26104989999996
27.83,27.469999,27.719999,27.012501,236705600,26.169559,28.39375012,28.17529996,28.1902499,27.95999998,154440800,26.49085452,26.117350035,25.89765001,25.926625015,25.71058751,148926322,24.220308705,-2.26362488499996
27.772499,27.772499,26.9475,26.4575,228538000,25.440268,28.4163501,28.20244992,28.1986999,27.96094998,156638568,26.50139012,26.138062535,25.919275005,25.94375002,25.72738751,148955436,24.2388925,-2.25494987999996
27.217501,26.780001,27.1075,26.637501,136575600,25.59132,28.4267001,28.20734994,28.20719988,27.96559998,157233960,26.51198804,26.152475045,25.93468751,25.957612525,25.742637515,148349984,24.25447977,-2.24958735499996
26.952499,26.9275,26.4275,26.02,204702000,24.949354,28.42575008,28.20739996,28.19709986,27.95189998,159183800,26.50505044,26.16635004,25.94873751,25.969212525,25.753487515,148554624,24.267907705,-2.22788733499996
26.92,26.6425,26.7775,26.540001,129058000,25.279776,28.42265006,28.20074996,28.19414988,27.94514998,159614528,26.50486216,26.18090004,25.96267501,25.98500002,25.76833752,148452770,24.28523882,-2.20914985999996
27.557501,26.674999,27.497499,26.65,235362000,25.959503,28.43000006,28.19509994,28.20229986,27.94279998,160932624,26.51516898,26.19763755,25.977300005,26.002050015,25.78398752,148710294,24.303809855,-2.20024984499996
27.5875,27.452499,27.487499,27.2075,110528000,25.950066,28.44540008,28.20789992,28.22444986,27.96075,158903024,26.53862434,26.21391255,25.9947375,26.01873751,25.801037515,148333500,24.321440005,-2.20571234999996
27.635,27.43,27.514999,27.415001,113715600,25.976027,28.46950008,28.23329992,28.25909986,27.99340004,157452776,26.5738229,26.23093755,26.011237505,26.03878751,25.821000015,147973716,24.34219448,-2.22031234999996
27.997499,27.530001,27.932501,27.502501,117058400,26.37018,28.50085006,28.27064994,28.29054986,28.03080006,156170520,26.60605618,26.25130005,26.032475015,26.05968751,25.84221252,147478580,24.363770615,-2.23086234999996
28.105,27.987499,27.950001,27.85,103862000,26.386698,28.51900006,28.2928499,28.3097999,28.05160008,153273664,26.6268324,26.271900045,26.05455001,26.08070002,25.86405002,147111266,24.38545259,-2.22909987999995
27.877501,27.84,27.807501,27.5825,109705600,26.252167,28.51140008,28.30599988,28.30709994,28.06025008,146596680,26.6269784,26.29085005,26.07385001,26.10190003,25.88433752,146812922,24.40729756,-2.20519990999995
27.967501,27.782499,27.9475,27.737499,45903600,26.384338,28.49210008,28.29234986,28.28819994,28.04755008,140316064,26.61192204,26.312287555,26.095525005,26.124512535,25.90728752,146040946,24.430464995,-2.16368740499995
28.1175,27.8575,27.8925,27.8475,108776000,26.332415,28.4738001,28.27389984,28.27144994,28.03430008,136100632,26.59887978,26.334750055,26.117075,26.14648754,25.930262515,145777798,24.453036215,-2.12496239999995
28.0075,27.695,27.865,27.5175,114115200,26.306452,28.4530501,28.25184982,28.26084994,28.01840008,134621096,26.5916113,26.353725055,26.136775005,26.16501254,25.949587515,145367216,24.47240186,-2.09583739999995
28.049999,27.9,27.629999,27.567499,144649200,26.084597,28.44345006,28.2445998,28.24559992,28.00720004,134752936,26.57995264,26.37121255,26.155437505,26.18051253,25.96723751,145193198,24.488940445,-2.06508738999995
27.735001,27.592501,27.372499,27.2575,148347600,25.841503,28.4282001,28.22719982,28.22529988,27.99015002,134839632,26.56352602,26.386275055,26.169850015,26.19705002,25.983412515,145154516,24.50642238,-2.02824985999995
27.522499,27.2925,27.475,27.2125,106112000,25.938267,28.40395006,28.20129982,28.20169986,27.96440002,134475952,26.54400962,26.402937545,26.186312515,26.21437502,25.99972501,144977592,24.524643485,-1.98732483999995
27.5075,27.5,27.2775,27.0625,137298000,25.75181,28.38015006,28.17919982,28.18369986,27.9479,133023416,26.52973396,26.419350045,26.20342502,26.229662525,26.01513751,144978466,24.54095737,-1.95403733499995
27.59,27.375,27.487499,27.297501,104782000,25.950066,28.36500006,28.16849982,28.16904986,27.9361,132729504,26.51862512,26.436675045,26.21980002,26.248737515,26.03343751,144863524,24.560804365,-1.92031234499995
27.797501,27.315001,27.7575,27.290001,119994800,26.204964,28.35505008,28.14979984,28.15874988,27.92020004,133160808,26.5116279,26.455187555,26.23890002,26.267400015,26.053237515,144738384,24.580289315,-1.89134986499995
28.1075,27.715,28.030001,27.65,108273200,26.462227,28.34400008,28.13564982,28.14959992,27.90605004,132954984,26.50573718,26.47477505,26.257412515,26.286600015,26.072425015,144728096,24.60029455,-1.86299990499995
28.674999,28.077499,28.487499,28.077499,137610400,26.894136,28.34850004,28.13139978,28.1584499,27.9086,132836232,26.516797,26.49562505,26.276300015,26.307900005,26.09208751,144836326,24.62228525,-1.85054989499995
28.75,28.3225,28.325001,28.122499,105497600,26.740721,28.35665002,28.13554978,28.1596999,27.91204996,132035856,26.52070284,26.516587545,26.296837515,26.328662505,26.111887505,144659488,24.64376422,-1.83103739499995
28.98,28.459999,28.797501,28.4375,174935200,27.186798,28.371,28.14119976,28.17304994,27.91939996,133798416,26.53601922,26.53552505,26.31707501,26.34698751,26.132300005,144526022,24.663016585,-1.82606242999995
29.049999,28.76,28.797501,28.745001,136127200,27.186798,28.38045,28.15109978,28.18399996,27.93115,134142016,26.54908146,26.554662545,26.335237505,26.365037515,26.15147501,144543266,24.682013625,-1.81896244499995
29.182501,28.844999,28.955,28.807501,186098000,27.335484,28.3958,28.16099976,28.19784994,27.94385,136147728,26.56488256,26.57343755,26.3537375,26.382937515,26.16995002,144734642,24.70088362,-1.81491242499995
29.125,29.1175,28.9925,28.9125,177404400,27.37089,28.40660002,28.17484978,28.20824994,27.95645002,137393472,26.57744696,26.58937505,26.371362495,26.39913751,26.187800015,144700562,24.71817801,-1.80911242999995
29.344999,28.950001,29.16,28.9375,111117600,27.529018,28.42070002,28.18229982,28.22114996,27.96765,137667152,26.59237566,26.607562545,26.388125,26.417600005,26.206287515,144539572,24.737586185,-1.80354995499995
29.375,29.184999,29.237499,29.17,85700000,27.602188,28.42445002,28.19089982,28.22564992,27.97745,136482272,26.5994221,26.62723754,26.408074995,26.4375,26.226637515,144336834,24.75833518,-1.78814991999996
29.35,29.200001,29.264999,29.195,95132800,27.628145,28.418,28.18639986,28.22944988,27.98035002,133261648,26.60581358,26.64701254,26.427437505,26.45742499,26.24727502,144268464,24.779109495,-1.77202488999996
29.127501,29.0875,29.0725,28.91,104343600,27.446415,28.41065,28.18139986,28.2241999,27.97480002,132341576,26.6036865,26.66485005,26.4461125,26.47632499,26.26663752,144119910,24.79891714,-1.74787490999996
29.129999,28.897499,29.129999,28.897499,56998000,27.500698,28.40604996,28.17539984,28.22189986,27.97415,130666144,26.60433564,26.682650045,26.4628,26.49414998,26.284250015,143856736,24.817731055,-1.72774987999995
29.450001,29.129999,29.315001,29.122499,73187600,27.675356,28.40419998,28.16859984,28.2200499,27.97095,129277720,26.6054255,26.701262545,26.48106249,26.51257499,26.30263751,143721152,24.837116515,-1.70747490999996
29.504999,29.379999,29.190001,29.049999,83623600,27.557346,28.40509998,28.16954982,28.2160999,27.96804998,129060200,26.60453084,26.71731254,26.498012485,26.527799995,26.318075005,143337916,24.85352093,-1.68829990499996
29.2775,29.112499,29.182501,29.1,60158000,27.550264,28.39959998,28.1608998,28.21239992,27.9628,128299080,26.6038702,26.730812545,26.51281248,26.54125,26.33283751,142872636,24.868276635,-1.67114991999996
29.299999,29.1625,28.955,28.8575,122345200,27.335484,28.39679994,28.1578998,28.2058999,27.97094998,129143216,26.60055768,26.74422504,26.526724985,26.553774995,26.34592501,142795948,24.882155735,-1.65212490499995
29.0825,28.950001,29.0375,28.690001,115127600,27.413372,28.39154996,28.15259982,28.20134992,27.9631,129515704,26.59908468,26.75651254,26.538549995,26.566562495,26.35788751,142487482,24.89628501,-1.63478742499995
29.127501,28.9625,29.004999,28.9375,84472400,27.38269,28.38954996,28.14779984,28.1984499,27.96045,129349736,26.59915826,26.767587545,26.550949995,26.579199985,26.37115001,142199790,24.910272455,-1.61924991499995
29.215,28.98,29.1525,28.952499,88774400,27.521944,28.38514998,28.14189984,28.1932499,27.95449998,129242128,26.59708582,26.779550045,26.564287495,26.591562485,26.384400005,141994774,24.924016055,-1.60168741499995
29.540001,29.195,29.477501,29.1175,127007600,27.828764,28.38415,28.13604986,28.19154992,27.9503,127931960,26.59833212,26.79341255,26.57716249,26.606287495,26.397612505,142115742,24.93997854,-1.58526242499995
29.8575,29.487499,29.747499,29.485001,134247600,28.08366,28.40280002,28.15424986,28.20854992,27.97345004,125326176,26.61716832,26.80988755,26.592762485,26.62293749,26.41392501,142264320,24.95774944,-1.58561242999995
29.844999,29.692499,29.7775,29.575001,97848400,28.111979,28.4204,28.17114984,28.2316999,27.99445006,124518184,26.6417837,26.82637504,26.60872498,26.640337485,26.43047502,142365334,24.976219035,-1.59136241499995
29.9825,29.684999,29.9375,29.65,110354400,28.263029,28.444,28.1954998,28.2618499,28.02020008,123696336,26.67298926,26.84155004,26.626037475,26.655424985,26.447625025,142293304,24.992553825,-1.60642491499995
29.825001,29.725,29.8125,29.5525,108344800,28.145027,28.46935,28.2217498,28.2903999,28.0452501,123749680,26.70268012,26.852650045,26.638849975,26.66753749,26.459637525,141923006,25.00611656,-1.62286240999995
29.905001,29.7775,29.76,29.702499,104447600,28.095461,28.49860004,28.2499998,28.32814992,28.08665008,122332568,26.74100684,26.86480005,26.650587475,26.680099995,26.472050025,141927476,25.02009302,-1.64804992499995
30.059999,29.584999,30,29.555,137759200,28.322041,28.53805002,28.28469978,28.37019994,28.12160006,122821216,26.78339554,26.877600045,26.66253747,26.6926125,26.48457503,142098792,25.03404174,-1.67758743999995
30.125,30,29.997499,29.9275,94852000,28.319677,28.58325002,28.32979976,28.42099992,28.17240004,122563648,26.83135414,26.88798754,26.67451247,26.70369999,26.496375035,141825928,25.04666709,-1.71729992999995
30.022499,29.85,29.945,29.842501,102389200,28.270119,28.63245,28.38414976,28.47569994,28.22870006,122144472,26.88299478,26.89968753,26.686874965,26.716162495,26.50881254,141806300,25.06056512,-1.75953744499995
30.112499,30.112499,30,29.932501,130391600,28.322041,28.68214996,28.43599974,28.52364992,28.28005008,122147504,26.92826292,26.91152502,26.699649955,26.727462495,26.52197505,141930176,25.07338801,-1.79618742499995
30.202499,30,30.02,29.942499,88200800,28.340923,28.72759994,28.48444976,28.56874994,28.33040008,121971184,26.9708405,26.924512515,26.71221246,26.741887495,26.53653754,141735142,25.089114115,-1.82686244499995
30.025,29.887501,29.9925,29.875,92844000,28.314957,28.77149994,28.5327998,28.61419996,28.38765006,119093952,27.01374846,26.93742502,26.72551246,26.75602499,26.55070004,141727728,25.1045711,-1.85817496999995
30.525,30.105,30.469999,30.07,129510400,28.765747,28.82654996,28.57944982,28.68464994,28.45990006,117113400,27.08025804,26.95178752,26.73982496,26.77209999,26.56501254,141787130,25.12186418,-1.91254994999995
30.610001,30.4175,30.485001,30.4,105350400,28.779911,28.89439996,28.6521998,28.75219996,28.53515004,116488896,27.14402986,26.966712525,26.755237465,26.78647499,26.581187535,141769236,25.13757995,-1.96572496999995
30.5875,30.535,30.487499,30.4,82251600,28.782272,28.96709998,28.7243498,28.83339994,28.62275004,114039888,27.22068822,26.97922503,26.76941246,26.798862485,26.59468753,141515348,25.151450455,-2.03453745499995
30.407499,30.2325,30.407499,30.165001,121510000,28.706743,29.03684996,28.7961498,28.90599992,28.69525004,113888928,27.28922756,26.990775025,26.781049955,26.81077498,26.606350035,141613420,25.164873675,-2.09522493999995
30.3475,30.2875,30.3375,30.155001,196804000,28.640661,29.09264994,28.86839982,28.96279994,28.76535006,113117768,27.34285072,27.00213752,26.792349955,26.82514998,26.619962535,141658660,25.18057798,-2.13764995999995
32.622501,31.7575,32.1875,31.752501,447940000,30.387186,29.19334996,28.95449984,29.05679996,28.85625008,119866008,27.43159312,27.02906253,26.815024955,26.851737475,26.645050035,142681930,25.20776566,-2.20506248499995
32.3475,31.995001,32.1325,31.945,134841600,30.335266,29.28759996,29.04579986,29.14914998,28.94685006,120288528,27.5187779,27.05580003,26.840149965,26.87876247,26.67198753,142708440,25.235355355,-2.27038750999995
32.297501,32.077499,32.27,32.040001,98029200,30.465073,29.3736,29.13674982,29.23589996,29.03760006,119907944,27.60067576,27.08217504,26.86723746,26.906199975,26.69961254,142586366,25.26333871,-2.32969998499995
32.625,32.282501,32.572498,32.224998,107383600,30.750654,29.464,29.22264986,29.3283499,29.12510002,119978376,27.68795488,27.11163754,26.894987465,26.936599965,26.728837535,142492234,25.294096365,-2.39174993499995
33.022499,32.634998,32.8825,32.612499,152735200,31.043314,29.56689996,29.31854982,29.42984988,29.2257,120838968,27.78377782,27.14365003,26.92689995,26.968912465,26.761125025,142582248,25.32665389,-2.46093741499995
33.055,32.837502,33.009998,32.805,92016400,31.163679,29.66864994,29.41964988,29.53109984,29.32705002,121761224,27.87936464,27.17686253,26.95983746,27.002612455,26.79451252,142481698,25.36050966,-2.52848738499995
33.112499,32.912498,33.105,32.779999,113399600,31.388868,29.76854992,29.52074984,29.63534984,29.4257,121853696,27.9804937,27.21080002,26.994512445,27.037699955,26.82852501,141928372,25.39633865,-2.59764988499995
33.235001,33.115002,33.029999,33.012501,80262000,31.317757,29.87309994,29.62914988,29.73864982,29.53560002,121176632,28.0807198,27.253587525,27.040087455,27.08057495,26.873987515,140037640,25.43939123,-2.65807486999995
33.455002,33.27,33.322498,33.1875,92141600,31.595093,29.9812,29.73654988,29.8524998,29.64800004,120126480,28.19092972,27.29851254,27.084424955,27.12864994,26.922112515,138853494,25.487300865,-2.72384985999995
33.772499,33.3675,33.755001,33.3125,132904800,32.00518,30.10194996,29.85204986,29.98014984,29.76910004,119817624,28.31420326,27.348975035,27.13377496,27.18024995,26.97303751,138147388,25.538526075,-2.79989988999995
34.067501,33.880001,33.877499,33.654999,142492400,32.121319,30.23285,29.98379988,30.10819982,29.89795002,120545232,28.4378643,27.40171254,27.185712465,27.232587445,27.025812505,137896648,25.590448065,-2.87561237499995
33.974998,33.9175,33.837502,33.709999,90338400,32.083401,30.36219996,30.11214988,30.23939986,30.0309,119606040,28.56449612,27.451912535,27.23754997,27.282799955,27.0772625,137211714,25.64039303,-2.95659990499995
33.9575,33.775002,33.93,33.775002,88792800,32.171108,30.48954996,30.24014992,30.36824988,30.16045002,119286256,28.68891696,27.501825035,27.287424985,27.33471245,27.12886251,136835168,25.691925555,-3.03353742999995
34.1875,34.057499,34.174999,33.994999,98028800,32.4034,30.61734994,30.37499988,30.49659986,30.29454998,118846936,28.81288568,27.555175035,27.34021248,27.38903745,27.182987505,136607502,25.745063305,-3.10756240999995
34.279999,34.107498,34.2775,34.0275,83347600,32.500591,30.74079992,30.50284984,30.62154984,30.42209998,118348424,28.93365296,27.609762535,27.394037465,27.44452495,27.238312505,136150242,25.79929422,-3.17702488999995
34.369999,34.345001,34.1325,34.075001,83152800,32.363113,30.85469992,30.62819988,30.73444986,30.54205002,117259272,29.0430325,27.664400035,27.44951247,27.49919995,27.292950015,135907278,25.85275599,-3.23524990999995
34.165001,33.977501,34.165001,33.82,87106400,32.393925,30.96299994,30.7412999,30.85124986,30.65600004,116891448,29.15609658,27.71826254,27.502737475,27.553249955,27.346912515,135669074,25.905636185,-3.29799990499994
34.360001,34.285,34.232498,34.07,81029600,32.45792,31.07059996,30.85779992,30.9599498,30.76865004,115013336,29.26151902,27.773100045,27.55731247,27.60877494,27.401687515,135499840,25.959898965,-3.35117485999994
34.360001,34.27,34.247501,34.174999,93931600,32.472145,31.1768,30.96799992,31.0689498,30.87725,114169424,29.36722596,27.82892505,27.61276247,27.66708745,27.46072501,134443204,26.01676686,-3.40186234999994
35.037498,34.4725,34.947498,34.400002,145658400,33.13586,31.29389994,31.08054994,31.18879976,30.98910002,113360632,29.48323348,27.88952504,27.67262497,27.728674945,27.52022502,134283640,26.07674312,-3.46012481499995
35.07,35,34.740002,34.689999,104844000,32.939114,31.41279994,31.19819994,31.3037498,31.10465,111909424,29.59459796,27.94688754,27.73213747,27.78502496,27.579112515,133582664,26.13181208,-3.51872483999994
34.9575,34.695,34.945,34.647499,84432400,33.133476,31.52504996,31.31309992,31.4194498,31.21884998,111375720,29.70668712,28.003300045,27.787424965,27.842887465,27.636087505,133066488,26.18830827,-3.57656233499994
34.942501,34.842499,34.834999,34.650002,8.7e+07,33.029186,31.63639998,31.42624992,31.5313998,31.32845002,111401720,29.81522708,28.05900005,27.843937455,27.898862465,27.691975015,132660240,26.243033545,-3.63253733499994
34.994999,34.764999,34.880001,34.697498,69785200,33.071854,31.74929996,31.53754988,31.64369984,31.43849998,110894768,29.92410126,28.115675045,27.89946245,27.955512475,27.748500005,132400324,26.29839255,-3.68818736499994
34.950001,34.737499,34.75,34.705002,74828800,32.948601,31.86574996,31.65054986,31.75724984,31.55440002,110304472,30.03414498,28.17113755,27.954849945,28.010237475,27.80387502,132133948,26.351944195,-3.74701236499994
34.697498,34.685001,34.669998,34.262501,88623600,32.872742,31.97709994,31.7662999,31.86804982,31.66170006,110936984,30.14158586,28.223137535,28.008437445,28.063049965,27.855600025,131816694,26.4037036,-3.80499985499994
34.84,34.8125,34.785,34.66,78451200,32.981777,32.08489992,31.87994992,31.9774498,31.77245008,111042256,30.24771428,28.27472504,28.060974945,28.114599965,27.90785003,131506146,26.454291575,-3.86284983499995
34.857498,34.712502,34.799999,34.705002,69686800,32.996002,32.1919499,31.98659998,32.08964976,31.88555014,110763520,30.3564874,28.324337535,28.111199955,28.164074955,27.95873754,131091204,26.5029422,-3.92557480499995
34.912498,34.825001,34.747501,34.709999,61236400,32.94622,32.30464986,32.10085002,32.20094976,31.99775012,110785088,30.46440652,28.37298752,28.16072496,28.212299955,28.008987535,130270762,26.55042141,-3.98864980499996
35.1875,34.852501,35.115002,34.7575,102767200,33.294674,32.42239988,32.21465004,32.3241498,32.11575012,110393528,30.58359032,28.42333752,28.21068746,28.262437465,28.058712535,130057774,26.599712965,-4.06171233499996
35.255001,35.18,35.172501,35.064999,76928000,33.349194,32.5458499,32.33925002,32.44684982,32.24325008,109629536,30.70230676,28.474112525,28.26208746,28.31347497,28.11051253,129596270,26.649849315,-4.13337484999996
35.25,35.25,34.997501,34.9725,175540000,33.183266,32.66829988,32.46500002,32.56669986,32.36395008,111450888,30.81831828,28.525937525,28.314562465,28.365387475,28.16246253,129890504,26.70079083,-4.20131238499996
35.375,35.099998,35.365002,35.057499,86168000,33.531719,32.79149988,32.58739998,32.6909499,32.48605008,111398760,30.93851378,28.58051253,28.368062455,28.420062485,28.21696253,129517512,26.754338705,-4.27088741499997
35.700001,35.5275,34.959999,34.932499,158119600,33.147709,32.91469988,32.71404998,32.80059986,32.60235006,112021000,31.04489268,28.63617504,28.423462455,28.47246248,28.26981253,129738012,26.805733015,-4.32813737999997
35.400002,34.962502,35.355,34.939999,103440800,33.522228,33.02554992,32.82355004,32.91274988,32.71145002,111404864,31.15366404,28.68581255,28.47578747,28.525949985,28.32257502,129789366,26.858170845,-4.38679989499996
